Date/Time (UTC-06:00) Central Time (US & Canada),RadarSpeed (MPH),RadarVehiclesCount
4/26/15 15:55,,
4/26/15 16:00,63.77438308,66
4/26/15 16:05,65.75439347,100
4/26/15 16:10,64.05142908,95
4/26/15 16:15,64.50585417,104
4/26/15 16:20,64.13174768,110
4/26/15 16:25,65.47763886,103
4/26/15 16:30,64.81792215,109
4/26/15 16:35,65.8335506,120
4/26/15 16:40,65.17747474,96
4/26/15 16:45,63.67338497,107
4/26/15 16:50,64.78448325,115
4/26/15 16:55,64.27207293,109
4/26/15 17:00,64.95410594,114
4/26/15 17:05,63.98263793,105
4/26/15 17:10,63.72166981,112
4/26/15 17:15,64.57741293,112
4/26/15 17:20,65.02030393,108
4/26/15 17:25,63.97267112,120
4/26/15 17:30,66.23373276,113
4/26/15 17:35,63.96281049,108
4/26/15 17:40,63.68440991,99
4/26/15 17:45,64.6805494,97
4/26/15 17:50,65.7603051,102
4/26/15 17:55,66.07179567,102
4/26/15 18:00,65.8333202,99
4/26/15 18:05,65.61650019,105
4/26/15 18:10,64.83757704,100
4/26/15 18:15,65.44085398,102
4/26/15 18:20,66.39159286,106
4/26/15 18:25,67.05267204,100
4/26/15 18:30,65.73710418,103
4/26/15 18:35,66.68187739,110
4/26/15 18:40,65.3258383,98
4/26/15 18:45,66.22916463,101
4/26/15 18:50,65.3807544,92
4/26/15 18:55,67.02564254,91
4/26/15 19:00,64.73487007,88
4/26/15 19:05,64.39217252,88
4/26/15 19:10,65.37561929,100
4/26/15 19:15,65.6546902,93
4/26/15 19:20,64.35561804,107
4/26/15 19:25,62.92677434,93
4/26/15 19:30,64.43191748,93
4/26/15 19:35,64.79318525,92
4/26/15 19:40,65.18307159,82
4/26/15 19:45,64.22675387,102
4/26/15 19:50,63.22556745,84
4/26/15 19:55,64.37674633,91
4/26/15 20:00,63.33747703,79
4/26/15 20:05,63.9323933,82
4/26/15 20:10,61.65637479,79
4/26/15 20:15,62.84683405,79
4/26/15 20:20,63.6886642,72
4/26/15 20:25,63.51536179,82
4/26/15 20:30,62.40724351,82
4/26/15 20:35,64.68548066,78
