Date/Time (UTC-06:00) Central Time (US & Canada),RadarSpeed (MPH),RadarVehiclesCount
4/26/15 15:55,,
4/26/15 16:00,79.74263634,86
4/26/15 16:05,76.9257536,152
4/26/15 16:10,81.52390042,124
4/26/15 16:15,82.02099738,139
4/26/15 16:20,79.78406108,163
4/26/15 16:25,77.05002784,148
4/26/15 16:30,79.28696413,142
4/26/15 16:35,81.89672314,127
4/26/15 16:40,81.15107771,142
4/26/15 16:45,79.16268989,138
4/26/15 16:50,80.65398075,132
4/26/15 16:55,81.52390042,152
4/26/15 17:00,81.7724489,140
4/26/15 17:05,79.03841565,160
4/26/15 17:10,82.26954585,137
4/26/15 17:15,78.29277022,151
4/26/15 17:20,80.52970651,180
4/26/15 17:25,79.90833532,168
4/26/15 17:30,79.16268989,141
4/26/15 17:35,82.14527161,135
4/26/15 17:40,81.27535194,135
4/26/15 17:45,80.1568838,126
4/26/15 17:50,81.39962618,154
4/26/15 17:55,81.27535194,120
4/26/15 18:00,82.02099738,158
4/26/15 18:05,83.13946552,120
4/26/15 18:10,81.02680347,118
4/26/15 18:15,83.01519128,127
4/26/15 18:20,75.68301121,118
4/26/15 18:25,77.91994751,129
4/26/15 18:30,83.13946552,132
4/26/15 18:35,82.14527161,113
4/26/15 18:40,80.28115804,130
4/26/15 18:45,78.29277022,96
4/26/15 18:50,80.77825499,97
4/26/15 18:55,80.03260956,113
4/26/15 19:00,83.388014,100
4/26/15 19:05,83.88511095,83
4/26/15 19:10,83.76083671,100
4/26/15 19:15,83.88511095,108
4/26/15 19:20,79.90833532,93
4/26/15 19:25,81.89672314,94
4/26/15 19:30,80.28115804,112
4/26/15 19:35,78.5413187,105
4/26/15 19:40,77.05002784,79
4/26/15 19:45,82.02099738,108
4/26/15 19:50,81.02680347,79
4/26/15 19:55,80.90252923,96
4/26/15 20:00,79.03841565,84
4/26/15 20:05,78.66559294,74
4/26/15 20:10,75.80728545,82
4/26/15 20:15,78.16849598,71
4/26/15 20:20,82.26954585,79
4/26/15 20:25,79.28696413,75
4/26/15 20:30,74.31599459,79
4/26/15 20:35,80.03260956,71
4/26/15 20:40,81.02680347,77
4/26/15 20:45,75.18591426,91
4/26/15 20:50,76.9257536,60
4/26/15 20:55,78.66559294,58
4/26/15 21:00,80.77825499,60
4/26/15 21:05,80.65398075,61
4/26/15 21:10,78.91414141,61
4/26/15 21:15,80.90252923,69
4/26/15 21:20,81.64817466,69
4/26/15 21:25,81.27535194,69
4/26/15 21:30,77.79567327,62
4/26/15 21:35,78.78986718,57
4/26/15 21:40,80.90252923,56
4/26/15 21:45,78.29277022,50
4/26/15 21:50,77.54712479,64
4/26/15 21:55,78.66559294,55
4/26/15 22:00,77.05002784,47
4/26/15 22:05,77.05002784,54
4/26/15 22:10,79.53551261,44
4/26/15 22:15,75.93155969,43
4/26/15 22:20,75.68301121,39
4/26/15 22:25,80.03260956,51
4/26/15 22:30,78.5413187,30
4/26/15 22:35,79.78406108,51
4/26/15 22:40,81.7724489,42
4/26/15 22:45,79.53551261,54
4/26/15 22:50,78.5413187,34
4/26/15 22:55,80.90252923,29
4/26/15 23:00,82.02099738,32
4/26/15 23:05,80.90252923,44
4/26/15 23:10,79.03841565,28
4/26/15 23:15,79.65978684,25
4/26/15 23:20,76.30438241,37
4/26/15 23:25,77.42285055,21
4/26/15 23:30,80.03260956,23
4/26/15 23:35,76.80147936,23
4/26/15 23:40,75.43446274,31
4/26/15 23:45,77.54712479,24
4/26/15 23:50,81.52390042,40
4/26/15 23:55,79.78406108,27
4/27/15 0:00,80.46756939,15
4/27/15 0:05,77.82674183,24
4/27/15 0:10,79.16268989,15
4/27/15 0:15,80.1568838,35
4/27/15 0:20,81.15107771,23
4/27/15 0:25,81.7724489,26
4/27/15 0:30,77.29857631,33
4/27/15 0:35,72.32760678,25
4/27/15 0:40,73.94317188,20
4/27/15 0:45,72.45188101,21
4/27/15 0:50,72.82470373,28
4/27/15 0:55,72.0790583,24
4/27/15 1:00,71.70623558,16
4/27/15 1:05,71.83050982,19
4/27/15 1:10,76.89468504,13
4/27/15 1:15,68.97220234,21
4/27/15 1:20,68.72365386,22
4/27/15 1:25,71.70623558,27
4/27/15 1:30,73.32180068,21
4/27/15 1:35,76.55293088,23
4/27/15 1:40,73.78782908,17
4/27/15 1:45,73.94317188,18
4/27/15 1:50,73.47714348,14
4/27/15 1:55,71.83050982,21
4/27/15 2:00,68.81685954,20
4/27/15 2:05,72.2344011,12
4/27/15 2:10,74.44026883,14
4/27/15 2:15,78.41704446,14
4/27/15 2:20,79.41123837,30
4/27/15 2:25,78.41704446,23
4/27/15 2:30,75.34125706,16
4/27/15 2:35,71.30234431,21
4/27/15 2:40,72.20333254,21
4/27/15 2:45,71.95478406,30
4/27/15 2:50,70.83631592,31
4/27/15 2:55,63.84589,20
4/27/15 3:00,62.63421618,20
4/27/15 3:05,69.43823073,19
4/27/15 3:10,73.81889764,24
4/27/15 3:15,75.18591426,35
4/27/15 3:20,75.06164002,27
4/27/15 3:25,76.67720512,29
4/27/15 3:30,79.22482701,20
4/27/15 3:35,79.22482701,30
4/27/15 3:40,77.54712479,30
4/27/15 3:45,77.17430208,29
4/27/15 3:50,76.67720512,30
4/27/15 3:55,75.06164002,42
