Date/Time (UTC-06:00) Central Time (US & Canada),RadarVehiclesCount,RadarSpeed (MPH)
4/27/2015 4:00,24,65.89493489
4/27/2015 4:05,35,67.97641461
4/27/2015 4:10,28,66.72343045
4/27/2015 4:15,38,67.38048763
4/27/2015 4:20,31,69.54327201
4/27/2015 4:25,34,68.94014772
4/27/2015 4:30,37,67.35219901
4/27/2015 4:35,35,66.88025234
4/27/2015 4:40,42,67.38618499
4/27/2015 4:45,42,69.85099847
4/27/2015 4:50,31,69.4641208
4/27/2015 4:55,56,69.03502306
4/27/2015 5:00,49,69.99468013
4/27/2015 5:05,58,68.94754508
4/27/2015 5:10,72,68.29591314
4/27/2015 5:15,67,70.0761033
4/27/2015 5:20,70,69.09890381
4/27/2015 5:25,66,71.95603939
4/27/2015 5:30,77,70.23509074
4/27/2015 5:35,79,68.42470905
4/27/2015 5:40,86,70.42115413
4/27/2015 5:45,80,70.5630514
4/27/2015 5:50,83,69.36152264
4/27/2015 5:55,80,71.06935382
4/27/2015 6:00,89,69.97670913
4/27/2015 6:05,80,68.65049085
4/27/2015 6:10,78,69.72328344
4/27/2015 6:15,108,67.41770865
4/27/2015 6:20,94,68.57552188
4/27/2015 6:25,98,68.73205104
4/27/2015 6:30,105,68.99382619
4/27/2015 6:35,91,68.21710872
4/27/2015 6:40,113,68.61404256
4/27/2015 6:45,105,70.44745072
4/27/2015 6:50,95,68.75853773
4/27/2015 6:55,76,67.77747481
4/27/2015 7:00,122,68.39447106
4/27/2015 7:05,96,69.62806581
4/27/2015 7:10,95,67.91999192
4/27/2015 7:15,97,68.06935766
4/27/2015 7:20,99,67.37246734
4/27/2015 7:25,99,67.29444228
4/27/2015 7:30,92,64.87092112
4/27/2015 7:35,118,62.89333544
4/27/2015 7:40,114,65.51946782
4/27/2015 7:45,101,64.92764059
4/27/2015 7:50,113,63.8887989
4/27/2015 7:55,114,65.83804856
4/27/2015 8:00,103,63.12283299
4/27/2015 8:05,103,65.83014868
4/27/2015 8:10,96,65.61309922
4/27/2015 8:15,97,65.52016281
4/27/2015 8:20,107,64.94232913
4/27/2015 8:25,101,64.66369626
4/27/2015 8:30,106,64.34944851
4/27/2015 8:35,104,63.62283314
4/27/2015 8:40,92,62.94014023
4/27/2015 8:45,96,66.41897032
4/27/2015 8:50,101,65.00481327
4/27/2015 8:55,92,64.9998602
4/27/2015 9:00,84,65.93641874
4/27/2015 9:05,88,64.68720722
4/27/2015 9:10,101,64.9126714
4/27/2015 9:15,94,66.2867962
4/27/2015 9:20,98,66.18524881
4/27/2015 9:25,91,64.06041268
4/27/2015 9:30,92,65.70041222
4/27/2015 9:35,85,63.22693182
4/27/2015 9:40,94,65.32689926
4/27/2015 9:45,84,65.59840191
4/27/2015 9:50,113,65.48378942
4/27/2015 9:55,95,64.4272498
4/27/2015 10:00,88,64.16852497
4/27/2015 10:05,94,64.44147186
4/27/2015 10:10,85,64.99601645
4/27/2015 10:15,88,64.94724498
4/27/2015 10:20,95,65.47757249
4/27/2015 10:25,76,65.50731839
4/27/2015 10:30,89,65.60632572
4/27/2015 10:35,89,63.77321813
4/27/2015 10:40,93,64.6916445
4/27/2015 10:45,87,64.20470115
4/27/2015 10:50,89,65.78291438
4/27/2015 10:55,99,63.850168
4/27/2015 11:00,91,62.45470915
4/27/2015 11:05,87,61.50539153
4/27/2015 11:10,90,66.58703048
4/27/2015 11:15,84,66.98339071
4/27/2015 11:20,92,66.93289956
4/27/2015 11:25,98,65.42548657
4/27/2015 11:30,95,66.41159856
4/27/2015 11:35,88,66.82243778
4/27/2015 11:40,93,65.91723887
4/27/2015 11:45,92,65.91222133
4/27/2015 11:50,95,65.37495844
4/27/2015 11:55,97,65.18708506
4/27/2015 12:00,83,66.20036591
4/27/2015 12:05,83,65.4138662
4/27/2015 12:10,103,66.79140809
4/27/2015 12:15,77,66.57037835
4/27/2015 12:20,102,64.79678343
4/27/2015 12:25,89,66.7160767
4/27/2015 12:30,92,65.41003762
4/27/2015 12:35,93,66.83702961
4/27/2015 12:40,92,66.21647097
4/27/2015 12:45,94,67.05060131
4/27/2015 12:50,91,66.01002832
4/27/2015 12:55,95,65.20941558
4/27/2015 13:00,95,66.13339993
4/27/2015 13:05,97,65.3360412
4/27/2015 13:10,97,64.51608362
4/27/2015 13:15,93,64.38931673
4/27/2015 13:20,86,65.36800291
4/27/2015 13:25,87,61.81069171
4/27/2015 13:30,94,67.34622954
4/27/2015 13:35,80,67.47708195
4/27/2015 13:40,96,64.47631496
4/27/2015 13:45,96,66.01272198
4/27/2015 13:50,88,65.31414018
4/27/2015 13:55,90,65.87259868
4/27/2015 14:00,96,67.35954423
4/27/2015 14:05,89,66.76905955
4/27/2015 14:10,98,65.73732226
4/27/2015 14:15,88,67.2362314
4/27/2015 14:20,90,65.48310961
4/27/2015 14:25,90,66.01328304
4/27/2015 14:30,88,64.98472698
