Date/Time (UTC-06:00) Central Time (US & Canada),RadarSpeed (MPH),RadarVehiclesCount
4/26/2015 15:55,,
4/26/2015 16:00,66.7792732,62
4/26/2015 16:05,65.46596255,107
4/26/2015 16:10,65.11216894,95
4/26/2015 16:15,66.86384862,89
4/26/2015 16:20,66.71283122,97
4/26/2015 16:25,64.09810493,108
4/26/2015 16:30,65.54374677,99
4/26/2015 16:35,65.19348498,96
4/26/2015 16:40,64.02104887,103
4/26/2015 16:45,66.68179869,92
4/26/2015 16:50,64.20851171,99
4/26/2015 16:55,68.16414767,95
4/26/2015 17:00,65.89492352,96
4/26/2015 17:05,67.00870312,98
4/26/2015 17:10,65.62131672,113
4/26/2015 17:15,65.43664235,108
4/26/2015 17:20,66.33892858,104
4/26/2015 17:25,65.25163044,117
4/26/2015 17:30,64.4070469,97
4/26/2015 17:35,66.17326626,99
4/26/2015 17:40,67.01852109,97
4/26/2015 17:45,65.98332404,100
4/26/2015 17:50,65.38339497,92
4/26/2015 17:55,66.11966427,95
4/26/2015 18:00,67.0196579,95
4/26/2015 18:05,67.80151838,85
4/26/2015 18:10,67.81736649,105
4/26/2015 18:15,67.0197091,105
4/26/2015 18:20,64.97585242,106
4/26/2015 18:25,67.19104318,93
4/26/2015 18:30,63.45307297,93
4/26/2015 18:35,67.60691227,94
4/26/2015 18:40,65.76474428,95
4/26/2015 18:45,64.92939654,91
4/26/2015 18:50,66.72716801,84
4/26/2015 18:55,66.58627672,76
4/26/2015 19:00,65.13866843,93
4/26/2015 19:05,66.62254107,97
4/26/2015 19:10,65.90216539,96
4/26/2015 19:15,65.36869031,77
4/26/2015 19:20,64.25512403,91
4/26/2015 19:25,66.21596467,86
4/26/2015 19:30,64.64740442,85
4/26/2015 19:35,64.85550631,89
4/26/2015 19:40,65.57233406,86
4/26/2015 19:45,64.11657843,73
4/26/2015 19:50,65.28486265,87
4/26/2015 19:55,65.84759346,86
4/26/2015 20:00,63.81329873,71
4/26/2015 20:05,64.39114,76
4/26/2015 20:10,64.81928557,82
4/26/2015 20:15,63.8373928,83
4/26/2015 20:20,64.78904284,72
4/26/2015 20:25,65.19600987,65
4/26/2015 20:30,64.28716538,70
4/26/2015 20:35,64.33020227,81
4/26/2015 20:40,66.11146288,78
4/26/2015 20:45,62.81868575,71
4/26/2015 20:50,65.44607821,73
4/26/2015 20:55,64.77552525,60
4/26/2015 21:00,64.50696065,80
4/26/2015 21:05,65.02567797,63
4/26/2015 21:10,64.32562467,78
4/26/2015 21:15,65.93295235,51
4/26/2015 21:20,63.5375719,68
4/26/2015 21:25,63.92995469,75
4/26/2015 21:30,64.47808797,71
4/26/2015 21:35,62.8461201,66
4/26/2015 21:40,65.23193384,61
4/26/2015 21:45,63.64608052,51
4/26/2015 21:50,63.54024944,64
4/26/2015 21:55,62.1887652,49
4/26/2015 22:00,64.55508051,54
4/26/2015 22:05,64.78989616,59
4/26/2015 22:10,64.89260502,62
4/26/2015 22:15,65.36134509,50
4/26/2015 22:20,64.05949014,54
4/26/2015 22:25,65.6643868,55
4/26/2015 22:30,63.82961618,54
4/26/2015 22:35,64.92405473,40
4/26/2015 22:40,64.76539345,54
4/26/2015 22:45,63.5385665,57
4/26/2015 22:50,64.19580383,50
4/26/2015 22:55,63.33843655,39
4/26/2015 23:00,64.85442354,38
4/26/2015 23:05,63.01977143,53
4/26/2015 23:10,65.83037718,42
4/26/2015 23:15,62.4236406,48
4/26/2015 23:20,65.93438688,26
4/26/2015 23:25,64.33263045,46
4/26/2015 23:30,63.65602648,33
4/26/2015 23:35,61.89942028,32
4/26/2015 23:40,63.39398411,33
4/26/2015 23:45,61.98648393,39
4/26/2015 23:50,64.98507115,31
4/26/2015 23:55,63.21021711,37
4/27/2015 0:00,62.88276465,23
4/27/2015 0:05,61.87821496,9
4/27/2015 0:10,61.95070787,28
4/27/2015 0:15,65.79850176,38
4/27/2015 0:20,62.43892836,30
4/27/2015 0:25,63.81383538,35
4/27/2015 0:30,64.33263045,36
4/27/2015 0:35,61.83679013,27
4/27/2015 0:40,62.71204402,33
4/27/2015 0:45,63.34879305,27
4/27/2015 0:50,63.61993658,34
4/27/2015 0:55,63.43164294,15
4/27/2015 1:00,62.49218807,25
4/27/2015 1:05,65.79630492,26
4/27/2015 1:10,63.40575168,24
4/27/2015 1:15,63.64912214,24
4/27/2015 1:20,61.69821419,33
4/27/2015 1:25,62.98040904,30
4/27/2015 1:30,61.75245996,32
4/27/2015 1:35,65.24397518,20
4/27/2015 1:40,60.04517018,25
4/27/2015 1:45,62.77624428,21
4/27/2015 1:50,59.96232005,18
4/27/2015 1:55,61.39924093,23
4/27/2015 2:00,62.551367,21
4/27/2015 2:05,60.37656783,15
4/27/2015 2:10,64.67586465,20
4/27/2015 2:15,64.89186453,26
4/27/2015 2:20,63.53520441,21
4/27/2015 2:25,60.52155318,22
4/27/2015 2:30,63.6905472,16
4/27/2015 2:35,61.20506244,26
4/27/2015 2:40,60.758267,28
4/27/2015 2:45,63.70830107,22
4/27/2015 2:50,62.30281852,24
4/27/2015 2:55,61.26639174,29
4/27/2015 3:00,62.13711922,5
4/27/2015 3:05,61.51574803,38
4/27/2015 3:10,63.17273819,15
4/27/2015 3:15,63.47454733,19
4/27/2015 3:20,62.989779,38
4/27/2015 3:25,62.41328409,30
4/27/2015 3:30,59.96232005,24
4/27/2015 3:35,62.73777836,22
4/27/2015 3:40,61.67109083,26
4/27/2015 3:45,61.86472036,37
4/27/2015 3:50,61.90040634,37
4/27/2015 3:55,61.77810518,33
4/27/2015 4:00,63.02479276,32
4/27/2015 4:05,61.614378,25
4/27/2015 4:10,62.43301009,43
4/27/2015 4:15,63.6179199,32
4/27/2015 4:20,64.10107734,47
4/27/2015 4:25,63.1033374,51
4/27/2015 4:30,64.20490405,45
4/27/2015 4:35,67.13570515,42
4/27/2015 4:40,65.9852753,51
4/27/2015 4:45,64.28676242,69
4/27/2015 4:50,64.31633387,80
4/27/2015 4:55,64.27399006,57
4/27/2015 5:00,64.85126719,74
4/27/2015 5:05,63.12204319,61
4/27/2015 5:10,66.90937248,76
4/27/2015 5:15,65.28408708,91
4/27/2015 5:20,66.21730059,99
4/27/2015 5:25,67.52233654,87
4/27/2015 5:30,67.3680566,89
4/27/2015 5:35,67.76631215,98
4/27/2015 5:40,65.80540135,99
