Date/Time (UTC-06:00) Central Time (US & Canada),RadarSpeed (MPH)
4/27/2015 12:10 PM,61.14292532
4/27/2015 12:15 PM,60.52155412
4/27/2015 12:20 PM,57.91179512
4/27/2015 12:25 PM,59.90018293
4/27/2015 12:30 PM,60.7701026
4/27/2015 12:35 PM,61.14292532
4/27/2015 12:40 PM,57.41469816
4/27/2015 12:45 PM,62.01284499
4/27/2015 12:50 PM,59.65163445
4/27/2015 12:55 PM,55.79913306
4/27/2015 1:00 PM,59.27881174
4/27/2015 1:05 PM,61.01865108
4/27/2015 1:10 PM,57.66324664
4/27/2015 1:15 PM,54.43211644
4/27/2015 1:20 PM,54.92921339
4/27/2015 1:25 PM,55.9234073
4/27/2015 1:30 PM,48.46695299
4/27/2015 1:35 PM,60.02445717
4/27/2015 1:40 PM,60.64582836
4/27/2015 1:45 PM,57.29042392
4/27/2015 1:50 PM,62.13711922
4/27/2015 1:55 PM,56.91760121
4/27/2015 2:00 PM,58.03606935
4/27/2015 2:05 PM,61.39147379
4/27/2015 2:10 PM,61.26719955
4/27/2015 2:15 PM,61.01865108
4/27/2015 2:20 PM,61.76429651
4/27/2015 2:25 PM,61.88857075
4/27/2015 2:30 PM,60.7701026
4/27/2015 2:35 PM,60.39727989
4/27/2015 2:40 PM,59.65163445
4/27/2015 2:45 PM,61.26719955
4/27/2015 2:50 PM,61.76429651
4/27/2015 2:55 PM,61.76429651
4/27/2015 3:00 PM,61.76429651
4/27/2015 3:05 PM,61.51574803
4/27/2015 3:10 PM,61.64002227
4/27/2015 3:15 PM,61.26719955
4/27/2015 3:20 PM,58.65744055
4/27/2015 3:25 PM,61.51574803
4/27/2015 3:30 PM,62.01284499
4/27/2015 3:35 PM,60.14873141
4/27/2015 3:40 PM,61.39147379
4/27/2015 3:45 PM,63.13131313
4/27/2015 3:50 PM,59.40308598
4/27/2015 3:55 PM,63.13131313
4/27/2015 4:00 PM,61.88857075
4/27/2015 4:05 PM,61.88857075
4/27/2015 4:10 PM,59.03026326
4/27/2015 4:15 PM,62.63421618
4/27/2015 4:20 PM,51.57380896
4/27/2015 4:25 PM,56.91760121
4/27/2015 4:30 PM,45.36009703
4/27/2015 4:35 PM,62.26139346
4/27/2015 4:40 PM,60.89437684
4/27/2015 4:45 PM,62.3856677
4/27/2015 4:50 PM,61.51574803
4/27/2015 4:55 PM,62.63421618
4/27/2015 5:00 PM,58.53316631
4/27/2015 5:05 PM,58.90598902
4/27/2015 5:10 PM,59.65163445
4/27/2015 5:15 PM,48.96404995
4/27/2015 5:20 PM,53.68647101
4/27/2015 5:25 PM,56.17195578
4/27/2015 5:30 PM,53.31364829
4/27/2015 5:35 PM,58.53316631
4/27/2015 5:40 PM,63.62841009
4/27/2015 5:45 PM,63.87695856
4/27/2015 5:50 PM,64.74687823
4/27/2015 5:55 PM,62.01284499
4/27/2015 6:00 PM,64.62260399
4/27/2015 6:05 PM,63.25558737
4/27/2015 6:10 PM,65.49252366
4/27/2015 6:15 PM,64.99542671
4/27/2015 6:20 PM,63.75268432
4/27/2015 6:25 PM,63.87695856
4/27/2015 6:30 PM,65.74107214
4/27/2015 6:35 PM,62.3856677
4/27/2015 6:40 PM,64.62260399
4/27/2015 6:45 PM,64.37405552
4/27/2015 6:50 PM,65.36824942
4/27/2015 6:55 PM,63.00703889
4/27/2015 7:00 PM,62.26139346
4/27/2015 7:05 PM,64.87115247
4/27/2015 7:10 PM,64.62260399
4/27/2015 7:15 PM,64.87115247
4/27/2015 7:20 PM,66.23816909
4/27/2015 7:25 PM,62.88276465
4/27/2015 7:30 PM,64.49832975
4/27/2015 7:35 PM,64.37405552
4/27/2015 7:40 PM,63.00703889
4/27/2015 7:45 PM,63.62841009
4/27/2015 7:50 PM,62.26139346
4/27/2015 7:55 PM,63.75268432
4/27/2015 8:00 PM,62.88276465
4/27/2015 8:05 PM,62.63421618
4/27/2015 8:10 PM,62.75849042
4/27/2015 8:15 PM,62.63421618
4/27/2015 8:20 PM,64.49832975
4/27/2015 8:25 PM,62.26139346
4/27/2015 8:30 PM,62.3856677
4/27/2015 8:35 PM,62.01284499
4/27/2015 8:40 PM,63.25558737
4/27/2015 8:45 PM,61.39147379
4/27/2015 8:50 PM,63.00703889
4/27/2015 8:55 PM,61.39147379
4/27/2015 9:00 PM,61.76429651
4/27/2015 9:05 PM,60.64582836
4/27/2015 9:10 PM,62.63421618
4/27/2015 9:15 PM,63.6905472
4/27/2015 9:20 PM,63.87695856
4/27/2015 9:25 PM,62.01284499
4/27/2015 9:30 PM,62.75849042
4/27/2015 9:35 PM,62.29246202
4/27/2015 9:40 PM,62.26139346
4/27/2015 9:45 PM,61.64002227
4/27/2015 9:50 PM,61.76429651
4/27/2015 9:55 PM,55.55058459
4/27/2015 10:00 PM,62.26139346
4/27/2015 10:05 PM,61.26719955
4/27/2015 10:10 PM,62.88276465
4/27/2015 10:15 PM,63.13131313
4/27/2015 10:20 PM,63.75268432
4/27/2015 10:25 PM,62.01284499
4/27/2015 10:30 PM,63.25558737
4/27/2015 10:35 PM,62.26139346
4/27/2015 10:40 PM,63.00703889
4/27/2015 10:45 PM,63.13131313
4/27/2015 10:50 PM,63.25558737
4/27/2015 10:55 PM,62.75849042
4/27/2015 11:00 PM,62.3856677
4/27/2015 11:05 PM,60.02445717
4/27/2015 11:10 PM,63.37986161
4/27/2015 11:15 PM,61.14292532
4/27/2015 11:20 PM,62.88276465
4/27/2015 11:25 PM,61.76429651
4/27/2015 11:30 PM,61.64002227
4/27/2015 11:35 PM,60.52155412
4/27/2015 11:40 PM,55.55058459
4/27/2015 11:45 PM,63.62841009
4/27/2015 11:50 PM,62.63421618
4/27/2015 11:55 PM,61.76429651
4/28/2015 12:00 AM,65.11970095
4/28/2015 12:05 AM,60.27300565
4/28/2015 12:10 AM,63.00703889
4/28/2015 12:15 AM,61.64002227
4/28/2015 12:20 AM,60.52155412
4/28/2015 12:25 AM,57.78752088
4/28/2015 12:30 AM,58.28461783
4/28/2015 12:35 AM,58.40889207
4/28/2015 12:40 AM,59.27881174
4/28/2015 12:45 AM,57.16614969
4/28/2015 12:50 AM,62.13711922
4/28/2015 12:55 AM,60.14873141
4/28/2015 1:00 AM,61.01865108
4/28/2015 1:05 AM,62.13711922
4/28/2015 1:10 AM,60.64582836
4/28/2015 1:15 AM,59.40308598
4/28/2015 1:20 AM,60.64582836
4/28/2015 1:25 AM,60.27300565
4/28/2015 1:30 AM,58.28461783
4/28/2015 1:35 AM,58.40889207
4/28/2015 1:40 AM,60.52155412
4/28/2015 1:45 AM,61.01865108
4/28/2015 1:50 AM,61.88857075
4/28/2015 1:55 AM,58.53316631
4/28/2015 2:00 AM,64.24978128
4/28/2015 2:05 AM,59.1545375
4/28/2015 2:10 AM,59.03026326
4/28/2015 2:15 AM,60.02445717
4/28/2015 2:20 AM,60.02445717
4/28/2015 2:25 AM,63.00703889
4/28/2015 2:30 AM,60.39727989
4/28/2015 2:35 AM,61.01865108
4/28/2015 2:40 AM,58.90598902
4/28/2015 2:45 AM,62.13711922
4/28/2015 2:50 AM,60.02445717
4/28/2015 2:55 AM,62.50994194
4/28/2015 3:00 AM,62.88276465
4/28/2015 3:05 AM,61.51574803
4/28/2015 3:10 AM,64.0012328
4/28/2015 3:15 AM,60.64582836
4/28/2015 3:20 AM,59.77590869
4/28/2015 3:25 AM,64.62260399
4/28/2015 3:30 AM,61.01865108
4/28/2015 3:35 AM,62.50994194
4/28/2015 3:40 AM,59.40308598
4/28/2015 3:45 AM,61.76429651
4/28/2015 3:50 AM,61.39147379
4/28/2015 3:55 AM,62.01284499
4/28/2015 4:00 AM,62.13711922
4/28/2015 4:05 AM,64.24978128
4/28/2015 4:10 AM,59.90018293
4/28/2015 4:15 AM,60.39727989
4/28/2015 4:20 AM,64.87115247
4/28/2015 4:25 AM,63.13131313
4/28/2015 4:30 AM,63.50413585
4/28/2015 4:35 AM,63.13131313
4/28/2015 4:40 AM,63.84589
4/28/2015 4:45 AM,65.74107214
4/28/2015 4:50 AM,64.0012328
4/28/2015 4:55 AM,62.3856677
4/28/2015 5:00 AM,63.00703889
4/28/2015 5:05 AM,64.24978128
4/28/2015 5:10 AM,63.75268432
4/28/2015 5:15 AM,63.37986161
4/28/2015 5:20 AM,63.62841009
4/28/2015 5:25 AM,63.37986161
4/28/2015 5:30 AM,63.25558737
4/28/2015 5:35 AM,64.87115247
4/28/2015 5:40 AM,66.23816909
4/28/2015 5:45 AM,64.24978128
4/28/2015 5:50 AM,64.0012328
4/28/2015 5:55 AM,65.86534638
4/28/2015 6:00 AM,67.85373419
4/28/2015 6:05 AM,63.62841009
4/28/2015 6:10 AM,67.232363
4/28/2015 6:15 AM,65.86534638
4/28/2015 6:20 AM,65.71000358
4/28/2015 6:25 AM,64.87115247
4/28/2015 6:30 AM,64.99542671
4/28/2015 6:35 AM,65.36824942
4/28/2015 6:40 AM,63.13131313
4/28/2015 6:45 AM,64.24978128
4/28/2015 6:50 AM,64.74687823
4/28/2015 6:55 AM,65.11970095
